timestamp,lat,lon
1727779977,43.24252392782407,39.017763042741734
1727789831,43.22787549032407,39.01624097854173
1727781257,43.242466707424065,39.01788892774173
1727791452,43.18447567952406,39.065080547641735
1727764592,43.203499574824065,39.06701841384173
1727770554,43.20395352382406,39.07676115064173
1727788510,43.26776196492406,39.01046934164173
1727774388,43.19329907432407,39.06634321244173
1727761133,43.170014162224064,39.10721769364173
1727774392,43.19314267172407,39.066499615041735
1727774420,43.191296358224065,39.06553449664173
1727774424,43.19109417932407,39.065126324041735
1727779265,43.241986055524066,39.017671490041735
1727759000,43.17779995932406,39.10333433184173
1727759022,43.17811657922407,39.10286130934173
1727759043,43.178368349224066,39.102327251741734
1727759049,43.17849041952407,39.10221662554173
1727764908,43.191593904624064,39.060033703141734
1727789902,43.227867860924064,39.01624479324173
1727765149,43.20160367022407,39.072935009341734
1727768825,43.203827638724064,39.07678785354173
1727765090,43.19767071742407,39.06925382644173
1727764937,43.19049527182406,39.061735058141736
1727764919,43.19087292682406,39.060220623341735
1727764922,43.19070508022406,39.06024732624173
1727764925,43.19058682452407,39.06039228474173
1727791970,43.18447567952406,39.065080547641735
1727762004,43.18888165492407,39.06126203564173
1727790052,43.227867860924064,39.01624479324173
1727790056,43.227867860924064,39.01624479324173
1727771154,43.20398404132406,39.076726818441735
1727789310,43.24822690022407,39.01150312454173
1727789335,43.24692608852406,39.01193800004173
1727789340,43.246796388724064,39.01197614704173
1727792862,43.200112123624066,39.06323423414173
1727761218,43.16798092852407,39.10508146314173
1727776372,43.24018170372406,39.01446714434173
1727776380,43.24031903282407,39.01452817944173
1727780971,43.24245526332407,39.01790037184173
1727773938,43.202526827024066,39.07355680494173
1727793822,43.19626309412406,39.05969800984173
1727772514,43.20398404132406,39.076726818441735
1727786892,43.26645352382406,39.006162548341734
1727786898,43.266464967924065,39.00642194784173
1727786910,43.266396303324065,39.00692167314173
1727786918,43.266232271324064,39.00723447834173
1727786924,43.266159792124064,39.00734128984173
1727776794,43.241982240824065,39.01747312574173
1727784721,43.27244641322407,39.00408353834173
1727759505,43.17769696252407,39.11385908154173
1727788532,43.267765779624064,39.010953808141736
1727788555,43.267796297224066,39.011182689941734
1727788564,43.26766278282407,39.01140012774173
1727786814,43.26826169032407,39.00572385824173
1727786831,43.26747967732406,39.00496091874173
1727759527,43.175976534024066,39.11510648764173
1727764970,43.191338319924064,39.06564893754173
1727764987,43.19277264612406,39.06650724444173
1727764991,43.193085451224064,39.06651105914173
1727765003,43.19366147052406,39.065618419941735
1727765009,43.194058199124065,39.06518735914173
1727765013,43.19426037802406,39.06515684164173
1727764418,43.203404207424065,39.06752958334173
1727758143,43.177742738824065,39.10352506674173
1727764428,43.203526277724066,39.067571544941735
1727764432,43.203636903924064,39.06752958334173
1727775408,43.213169832424065,39.029153728841735
1727790844,43.19689251912406,39.05434980424173
1727781967,43.24239422812406,39.01747312574173
1727781982,43.24206997882406,39.017183208741734
1727782005,43.241490144924065,39.01675596264173
1727790877,43.193058748424065,39.05679121054173
1727790889,43.191551942924065,39.05772199664173
1727769831,43.20386578572406,39.076799297641735
1727765893,43.203915376824064,39.07670011554173
1727793580,43.203503389524066,39.06766691244173
1727791180,43.18225552572407,39.070497417741734
1727791189,43.18260266322407,39.06918134724173
1727779565,43.241986055524066,39.017671490041735
1727787027,43.26683117882406,39.004392528841734
1727791029,43.18858410852407,39.08157529864173
1727791048,43.18713833822407,39.08387937574173
1727791054,43.18665768642406,39.08392515214173
1727791076,43.18474652302407,39.08203306234173
1727787032,43.26685025232406,39.004602337241735
1727787060,43.266442079724065,39.00612058674173
1727787064,43.26643445032406,39.00633420974173
1727787069,43.26645733852406,39.00656309164173
1727782198,43.24482800502407,39.01314725904173
1727768675,43.203827638724064,39.07678785354173
1727761922,43.187386293524064,39.070897960941736
1727793612,43.203343172224066,39.06641187704173
1727761326,43.171181459624066,39.095491314241734
1727794569,43.18647458092406,39.08493986164173
1727793584,43.203614015724064,39.067655468341734
1727793588,43.20370556842406,39.06753339804173
1727793608,43.203312654624064,39.066636944141734
1727794955,43.17865445152407,39.102167034441734
1727794960,43.178532381224066,39.102258587241735
1727794966,43.17840268152406,39.10231199294173
1727794984,43.17821957602406,39.10279645954173
1727777694,43.241982240824065,39.01747312574173
1727765189,43.204594392924065,39.07551755934173
1727782380,43.25817944542406,39.00864210164173
1727782395,43.25849606532407,39.00900449784173
1727794593,43.185059328224064,39.08822050124173
1727794604,43.18413998622407,39.08997144734173
1727792612,43.190621156824065,39.055478954641735
1727794140,43.19453503622407,39.06046094924173
1727794159,43.19314267172407,39.05889310864173
1727794197,43.18949963582406,39.05477323564173
1727792415,43.184201021324064,39.06388654744173
1727788073,43.26778485312406,39.01074781454173
1727792621,43.19135739342406,39.05629911454173
1727792647,43.193077821924064,39.058866405841734
1727792674,43.194832582624066,39.06089963944173
1727794220,43.18690564172407,39.05288877514173
1727794225,43.18640210162407,39.052873516441736
1727794237,43.18549038902407,39.05378904374173
1727791670,43.18447567952406,39.065080547641735
1727763041,43.20343853962407,39.06762876544173
1727761635,43.18277432452407,39.08806028394173
1727761648,43.18302227992407,39.08704557454173
1727789065,43.25784756672407,39.006906414341735
1727789094,43.25773694052406,39.00695600544173
1727782896,43.258766908824065,39.00943174394173
1727761040,43.169926424224066,39.107210064241734
1727787181,43.26626660362407,39.00715818434173
1727787193,43.266121645124066,39.00734128984173
1727787197,43.266094942224065,39.007482433641734
1727787206,43.26628949182407,39.00801267654173
1727787229,43.26693799032407,39.00965681104173
1727774279,43.19848324792407,39.07036771804173
1727774309,43.197064180524066,39.06821241414173
1727795157,43.177742738824065,39.103448772741736
1727783123,43.25875165002407,39.00924100904173
1727792939,43.203335542824064,39.06620969804173
1727774463,43.19056393642406,39.060594463641735
1727774469,43.19078900352407,39.06025877034173
1727774478,43.191342134624065,39.06030073194173
1727774493,43.19204403892407,39.05925169024173
1727792941,43.20336606042407,39.06632413894173
1727792945,43.20332409872407,39.06651105914173
1727792949,43.203270692924065,39.06664838824173
1727790407,43.227520723524066,39.01685895954173
1727772354,43.20398404132406,39.076726818441735
1727761406,43.17428280842407,39.08439435994173
1727761412,43.174553651924064,39.08413496054173
1727774329,43.195923586024065,39.067148113541734
1727774338,43.195740480524066,39.06644620924173
1727774364,43.194195528224064,39.065217876741734
1727774367,43.194012422724064,39.06521024734173
