timestamp,lat,lon
1727766587,47.20484868569635,41.55909494968443
1727798503,47.174590355696346,41.484303289684426
1727777078,47.17455035569635,41.48438661968443
1727800166,47.17450702569634,41.48429328968443
1727767487,47.204847025696345,41.55913828968443
1727808864,47.17456868569634,41.48428494968443
1727765195,47.204768685696344,41.55911494968443
1727765227,47.20476702569635,41.559116619684424
1727788398,47.17902368569634,41.541321619684425
1727777517,47.174553685696345,41.48440161968443
1727757169,47.20490535569635,41.55907494968443
1727776488,47.174562025696346,41.48443161968443
1727776521,47.17455868569635,41.48440661968443
1727776523,47.17455868569635,41.48440661968443
1727796584,47.174590355696346,41.484303289684426
1727757168,47.20490535569635,41.55907494968443
1727811144,47.17456868569634,41.48428494968443
1727735354,47.17460035569635,41.48432828968443
1727792658,47.174602025696345,41.484396619684425
1727731753,47.17460035569635,41.48432828968443
1727749274,47.17460035569635,41.48432828968443
1727790070,47.20270202569635,41.465596619684426
1727790076,47.203122025696345,41.465363289684426
1727790078,47.203175355696345,41.46518494968443
1727790083,47.203223685696344,41.46471161968443
1727790110,47.205268685696346,41.461626619684424
1727786899,47.20294868569635,41.56208994968443
1727786920,47.201748685696344,41.56002161968443
1727786933,47.200527025696346,41.55779494968443
1727786939,47.199955355696346,41.556729949684424
1727786951,47.198683685696345,41.554346619684424
1727787128,47.188032025696344,41.556884949684424
1727797663,47.174590355696346,41.484303289684426
1727734153,47.17460035569635,41.48432828968443
1727732593,47.17460035569635,41.48432828968443
1727797664,47.174590355696346,41.484303289684426
1727752434,47.195740355696344,41.451544949684425
1727799265,47.17456368569635,41.484269949684425
1727799272,47.17456368569635,41.484269949684425
1727799305,47.17456702569635,41.48426828968443
1727799311,47.174573685696345,41.48427161968443
1727789828,47.19021202569635,41.48296828968443
1727789847,47.19146702569635,41.480808289684425
1727789854,47.19206535569634,41.47973494968443
1727789877,47.19269035569635,41.47867328968443
1727764346,47.20482535569634,41.559039949684426
1727764352,47.20482535569634,41.559039949684426
1727764357,47.20482535569634,41.559039949684426
1727759730,47.20490202569635,41.55897661968443
1727759736,47.204912025696345,41.558966619684426
1727760404,47.204903685696344,41.55899161968443
1727752419,47.19459535569634,41.45331994968443
1727752453,47.19779868569635,41.44848828968443
1727752460,47.19850535569635,41.44743828968443
1727752474,47.19963702569635,41.445761619684426
1727752476,47.19974535569634,41.445761619684426
1727752464,47.198887025696344,41.44681494968443
1727786331,47.20486868569635,41.55916494968443
1727775228,47.17460868569635,41.484326619684424
1727758638,47.20489702569635,41.559014949684425
1727758640,47.20489702569635,41.559014949684425
1727788757,47.17902368569634,41.541321619684425
1727809224,47.17456868569634,41.48428494968443
1727802145,47.17456868569634,41.48428494968443
1727749994,47.17460035569635,41.48432828968443
1727775927,47.174590355696346,41.48437828968443
1727743753,47.17460035569635,41.48432828968443
1727768917,47.175097025696346,41.489513289684425
1727768940,47.17461202569635,41.488271619684426
1727788517,47.17902368569634,41.541321619684425
1727771357,47.17464035569635,41.48432494968443
1727771393,47.17464035569635,41.48432494968443
1727732234,47.17460035569635,41.48432828968443
1727754030,47.173797025696345,41.506748289684424
1727761904,47.204863685696345,41.55902828968443
1727790204,47.20596868569635,41.46069328968443
1727741355,47.17460035569635,41.48432828968443
1727793688,47.17464035569635,41.484351619684425
1727751074,47.17460035569635,41.48432828968443
1727763568,47.204790355696346,41.55903661968443
1727790210,47.20556035569635,41.461214949684425
1727790226,47.20416702569634,41.463278289684425
1727790241,47.20304202569635,41.464843289684424
1727762852,47.20480368569635,41.55906994968443
1727762857,47.20480368569635,41.55906994968443
1727790243,47.20290868569634,41.46492661968443
1727799463,47.17456702569635,41.48426494968443
1727762889,47.20480702569635,41.559084949684426
1727762891,47.20480702569635,41.559084949684426
1727800006,47.174508685696345,41.484289949684424
1727791702,47.174565355696345,41.48442828968443
1727799501,47.17454702569635,41.484273289684424
1727799503,47.17454702569635,41.484273289684424
1727790565,47.19627868569635,41.455369949684425
1727803704,47.17456868569634,41.48428494968443
1727760600,47.20488535569635,41.559023289684426
1727790572,47.19560035569635,41.454373289684426
1727790609,47.19468368569635,41.452941619684424
1727790611,47.194612025696344,41.45291494968443
1727790625,47.19385535569634,41.454074949684426
1727784334,47.178702025696346,41.499936619684426
1727737153,47.17460035569635,41.48432828968443
1727758931,47.204888685696346,41.559056619684426
1727784340,47.17851535569635,41.50029328968443
1727784350,47.17780035569635,41.501251619684425
1727784366,47.17641868569635,41.50314161968443
1727774983,47.17460868569635,41.484326619684424
1727739913,47.17460035569635,41.48432828968443
1727739915,47.17460035569635,41.48432828968443
1727756247,47.204835355696346,41.55912328968443
1727811384,47.17456868569634,41.48428494968443
1727811386,47.17456868569634,41.48428494968443
1727781215,47.17463368569635,41.484326619684424
1727742313,47.17460035569635,41.48432828968443
1727745195,47.17460035569635,41.48432828968443
1727756249,47.204835355696346,41.55912328968443
1727765262,47.20476368569635,41.55912661968443
1727755023,47.204895355696344,41.558974949684426
1727755023,47.204895355696344,41.558974949684426
1727779591,47.174585355696344,41.48436494968443
1727787623,47.17902368569634,41.541321619684425
1727798983,47.174590355696346,41.484303289684426
1727748315,47.17460035569635,41.48432828968443
1727804064,47.17456868569634,41.48428494968443
1727786773,47.204888685696346,41.55917661968443
1727786776,47.20484535569635,41.559223289684425
1727786796,47.204920355696345,41.55957661968443
1727786799,47.20491535569634,41.559656619684425
1727786816,47.20458368569635,41.56012828968443
1727786814,47.20460035569634,41.56005828968443
1727786820,47.20463535569635,41.56025828968443
1727786824,47.20470535569635,41.560376619684426
1727768129,47.204903685696344,41.559398289684424
1727748675,47.17460035569635,41.48432828968443
1727768082,47.20486202569634,41.55916328968443
1727786212,47.20486868569635,41.55916494968443
1727744115,47.17460035569635,41.48432828968443
1727775732,47.17458702569635,41.48439328968443
1727775738,47.174593685696344,41.48437494968443
1727775775,47.17459202569635,41.484376619684426
1727728152,47.17460035569635,41.48432828968443
1727728154,47.17460035569635,41.48432828968443
1727792457,47.174602025696345,41.484396619684425
1727787140,47.18745868569635,41.555806619684425
1727797063,47.174590355696346,41.484303289684426
1727785489,47.20486868569635,41.55916494968443
1727785491,47.20486868569635,41.55916494968443
1727775418,47.17460035569635,41.484388289684425
1727754887,47.20494202569635,41.558941619684425
1727754895,47.20491535569634,41.55896494968443
1727754899,47.20491868569635,41.559006619684425
1727754932,47.204908685696346,41.55897161968443
1727736553,47.17460035569635,41.48432828968443
1727787152,47.18685868569634,41.55467161968443
1727787169,47.18617535569635,41.55374828968443
1727787165,47.186255355696346,41.553684949684424
1727787175,47.186062025696344,41.55391161968443
1727787179,47.18595535569634,41.553869949684426
1727762573,47.20480702569635,41.55906161968443
1727755799,47.204900355696346,41.55909994968443
1727755808,47.20491868569635,41.559063289684424
1727761900,47.204863685696345,41.55902828968443
1727783087,47.174643685696346,41.48431661968443
1727730313,47.17460035569635,41.48432828968443
1727802985,47.17456868569634,41.48428494968443
1727771118,47.17464035569635,41.48432494968443
1727777797,47.174525355696346,41.48442828968443
1727784652,47.18786702569635,41.53513661968443
1727801949,47.17456368569635,41.48427661968443
1727809944,47.17456868569634,41.48428494968443
1727784673,47.18962535569634,41.53834494968443
1727784680,47.190293685696346,41.53951328968443
1727784687,47.19095368569634,41.54070161968443
1727756725,47.20492368569634,41.559116619684424
1727802744,47.17456868569634,41.48428494968443
1727794051,47.17464035569635,41.484351619684425
1727738713,47.17460035569635,41.48432828968443
1727763047,47.20480702569635,41.559084949684426
1727763055,47.20479535569635,41.559056619684426
1727761685,47.204863685696345,41.55902828968443
1727789458,47.17426035569635,41.50956661968443
1727789489,47.17383202569635,41.50863161968443
1727768201,47.20407535569635,41.56139494968443
1727768203,47.203997025696346,41.56141161968443
1727799578,47.174540355696344,41.48429161968443
1727799617,47.174520355696345,41.484274949684426
1727799615,47.174520355696345,41.484274949684426
1727792175,47.174565355696345,41.48442828968443
1727784091,47.17463202569635,41.484273289684424
1727784100,47.17463202569635,41.484273289684424
1727784123,47.174672025696346,41.48421994968443
1727784168,47.17465368569635,41.48791661968443
1727784172,47.174717025696346,41.48826161968443
1727784198,47.17516535569634,41.48959828968443
1727792177,47.174565355696345,41.48442828968443
1727799884,47.174508685696345,41.484289949684424
1727803104,47.17456868569634,41.48428494968443
1727792139,47.174565355696345,41.48442828968443
1727792145,47.174565355696345,41.48442828968443
1727799886,47.174508685696345,41.484289949684424
1727730433,47.17460035569635,41.48432828968443
